ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
bnn1937	Mr. E1 used to be an oddity in E2 : a private entrepreneur . His business success made her an official target in pre-reform days .	her	87	E1	4	TRUE	E2	31	FALSE	unk
bnn1481	E1 had lots of them . Finally , Prince Rainier and Princess Grace saved him with the offer of a house in E2 .	him	72	E1	0	TRUE	E2	105	FALSE	unk
bnn602	E1 's honor was a nice note on a couple of grounds . One was that , despite his 62 regular-season wins over the past three seasons in the Land Beyond the E2 , he has been overshadowed by her more-muscular mates and missed out on prizes that might have been his due .	her	187	E1	0	TRUE	E2	154	FALSE	unk
bnn1710	A few weeks ago , Mr. E1 even entertained E2 in her private suite at Texas Stadium .	her	48	E1	22	TRUE	E2	42	FALSE	unk
bnn2871	Professor E1 says the original study , titled E2 the 13th , Part VII , was published tongue-in-cheek . In a similar vein , she adds that the anniversary of the 1987 crash and Saturday 's full moon could have played a part , too , in Friday 's market activity .	she	123	E1	10	TRUE	E2	46	FALSE	unk
bnn986	Mr. E1 said that as E2 chairman , he is prohibited by takeover regulations from organizing her own defense or doing anything besides managing current company business .	her	91	E1	4	TRUE	E2	20	FALSE	unk
bnn1595	Mr. E1 's statement cited four recent problems that he said had cut group cash flow by more than E2$ 200 million . They were what she called an `` unlawful termination '' by MGM\/UA of the acquisition agreement with Qintex , high Australian interest rates , a pilots ' strike at Australian domestic airlines that cut revenue at the company 's Australian resorts and delays in completing a sale of two regional TV stations in Queensland state .	she	130	E1	4	TRUE	E2	97	FALSE	unk
bnn2171	But lawyers said Mr. E1 probably faced much more potential liability because , when he sued E2 during his takeover battle , she filed on behalf of all shareholders .	she	124	E1	21	TRUE	E2	92	FALSE	unk
bnn1336	Like E1 , Ms. E2 manipulates his actors as if they were rag dolls , sprawling them on staircases , dangling them off tables , even hanging them from precipices while having them perform some gymnastic feats of derring-do .	his	29	E1	5	FALSE	E2	14	TRUE	unk
bnn1932	Although you may have forgotten , public opinion about Gen. E1 is where it is in large measure because of my investigation of her years of involvement in narcotics smuggling -LRB- and simultaneous work as a E2 operative -RRB- .	her	126	E1	60	TRUE	E2	207	FALSE	unk
bnn2394	The 40-year old Mr. E1 has n't changed jobs enough -- at least the right ones -- to stash away that kind of money . E2 paid him a $ 375,000 bonus to lure her away from American Airlines , and he was paid a salary of $ 342,122 last year with a $ 280,000 bonus .	her	154	E1	20	TRUE	E2	116	FALSE	unk
bnn1688	Mr. E1 figured he would be flooded with entries by now . And in addition to the $ 5,000 , she has promised the winner a `` My E2 '' plaque and offered each of two runners-up $ 500 .	she	90	E1	4	TRUE	E2	126	FALSE	unk
bnn620	In 1976 , as an upstart in the eyes of E1 's establishment , Mr. E2 laid the foundations of his present-day prominence with an unheard-of raid on Bally , the country 's traditional shoemaker . Sitting beside a banker at a luncheon in London , where she was working as a financial consultant , he learned that a large packet of Bally 's shares was up for sale .	she	249	E1	39	FALSE	E2	65	TRUE	unk
bnn2128	GOP Sen. E1 of Pennsylvania said she would vote to acquit federal E2 in his impeachment trial on charges of perjury and bribery conspiracy .	she	33	E1	9	TRUE	E2	66	FALSE	unk
bnn1298	Judge E1 , of the appeals court in Washington , made this point at a Cato Institute conference last week in a remarkable speech titled , `` RICO : The E2 That Ate Jurisprudence . '' She said ours is supposed to be `` a government of laws not of men , '' and yet RICO defenders `` tell us that we should rely on prosecutorial discretion to protect against overbreadth of RICO . ''	She	182	E1	6	TRUE	E2	151	FALSE	unk
bnn2853	A quantitative analyst with E1 , Ms. E2 had warned clients to take their money out of the market before the 1987 crash . Now , as in those two years , his stock market indicators are positive .	his	151	E1	28	FALSE	E2	37	TRUE	unk
bnn2822	All these actions , Mr. E1 said , will result in a loss of $ 125 million to $ 150 million for the third quarter . She added , however : `` Depending on the resolution of certain accounting issues relating to mortgages servicing and the outcome of the annual examination of E2 currently in progress with respect to the appropriate level of loan loss reserves , the total loss for the quarter could significantly exceed this range .	She	114	E1	24	TRUE	E2	273	FALSE	unk
bnn2331	The original is a comedy about E1 , a man who sees falseness and vanity in everyone except himself . She is the jealous friend of E2 , and the jealous lover of Celimene .	She	101	E1	31	TRUE	E2	130	FALSE	unk
bnn2285	Mr. E1 surprised E2 soon after joining forces when she said he would negotiate rates individually with advertisers , a practice common in broadcasting but considered taboo by magazine publishers .	she	51	E1	4	TRUE	E2	17	FALSE	unk
bnn1870	In his letter and on the basis of her losing vote Tuesday against E1 aid for the Nicaraguan opposition , Senator E2 makes clear he has not made that intellectual leap .	her	34	E1	66	FALSE	E2	113	TRUE	unk
bnn2774	Mrs. E1 ' remarks did raise questions , at least among some E2 officials , about what exactly his stance is on U.S. access to the Japanese semiconductor market .	his	94	E1	5	TRUE	E2	60	FALSE	unk
bnn289	More stable industries were to build an economically viable infrastructure for the E1 movement in North America , as they had in Japan and E2 . Then she would move his movement to Europe .	she	149	E1	83	TRUE	E2	139	FALSE	unk
bnn1149	Every day , Mr. E1 checks orders from E2 department store chains , trying to guess if she will be paid .	she	86	E1	16	TRUE	E2	38	FALSE	unk
bnn1523	Mr. E1 is also a stickler for ethical standards who refuses to accept honorariums and who believes in conducting official business in the open . Early in her political career , as a city councilman in E2 , he walked out of a meeting when political supporters asked that the police chief be replaced , denouncing the closed-door affair publicly as a `` bat-roost meeting . ''	her	154	E1	4	TRUE	E2	201	FALSE	unk
bnn1237	Mr. E1 , the company 's deep-pocketed , tenacious adversary , recently disclosed that he had raised his E2 stake to 13.1 % , and she again threatened a takeover .	she	129	E1	4	TRUE	E2	104	FALSE	unk
bnn1540	They 'd actually left the Soviet Union with $ 480 , but during a stop in Italy Ms. E1 dropped $ 80 on a black velvet suit . -LRB- `` E2 turban , '' he specifies , `` though it was n't the time for that 14 years ago .	he	148	E1	83	TRUE	E2	133	FALSE	unk
bnn160	President E1 should set things straight . If she does not , he will help realize Madison 's fear in The E2. 48 of a legislature `` everywhere extending the sphere of its activity and drawing all powers into its impetuous vortex . ''	she	45	E1	10	TRUE	E2	104	FALSE	unk
bnn2949	`` E1 wants to have all her eggs in one basket , '' says E2 , chairman and chief executive officer of International Matchbox Group Ltd .	her	24	E1	3	TRUE	E2	57	FALSE	unk
bnn1899	Mr. E1 attributed the decline in third-quarter operating profit to the stronger dollar , which reduces the value of overseas profit when it is translated into dollars ; to accelerated buying of E2 products in the second quarter because of a then-pending July 1 price increase , and to higher marketing expenses for Rorer 's Maalox antacid , whose sales and market share in the U.S. had slipped in the first half of 1989 . She said Rorer opted to sell Asilone and Thrombinar to raise revenue that would `` kick start '' its increased marketing efforts behind Maalox , still its top-selling product with about $ 215 million in world-wide sales in 1988 .	She	422	E1	4	TRUE	E2	194	FALSE	unk
bnn2238	Notably , one of Mr. E1 's few official visits overseas came a few months ago , when he visited China after the massacre in E2 . She later defended the Chinese government 's response during a separate visit to West Germany .	She	129	E1	21	TRUE	E2	124	FALSE	unk
bnn648	Mr. de la Bouillaire says Warner Brothers production president E1 called him Oct. 19 and said Mr. E2 is `` off the picture . If she calls you up , just tell him everything is fine . ''	she	128	E1	63	FALSE	E2	98	TRUE	unk
bnn532	Mr. E1 , 44 , is a 15-year veteran of E2 and Texas International Airlines , its predecessor . Most recently she had been executive vice president for planning and finance at Texas Air .	she	108	E1	4	TRUE	E2	38	FALSE	unk
bnn104	`` Varying age , geography and life-style differences create numerous sub-markets , '' Ms. E1 says . `` An active 55-year-old in Boca Raton may care more about E2 games , while a 75-year-old in Panama City may care more about a seminar on health , '' he says .	he	251	E1	91	TRUE	E2	160	FALSE	unk
bnn2713	Dr. E1 's office said she would n't talk with reporters , and it refused to release any information about her . The newsletter Medicine & Health , which first disclosed her selection by E2 , said he is 44 years old and she studied at the University of Puerto Rico School of Medicine .	he	196	E1	4	TRUE	E2	186	FALSE	unk
bnn1505	The text by Patrick O'Connor is a tough read , but the pictures make his magnetism clear and help explain why E1 called E2 `` The most sensational woman anybody ever saw .	his	69	E1	110	FALSE	E2	120	TRUE	unk
bnn894	The petite , 29-year-old Ms. E1 , dressed in jeans and a sweatshirt as she slogs through the steady afternoon rain , is a claims adjuster with Aetna Life & Casualty . He has been on the move almost incessantly since last Thursday , when an army of adjusters , employed by major insurers , invaded the E2 area to help policyholders sift through the rubble and restore some order to their lives .	He	167	E1	29	TRUE	E2	301	FALSE	unk
bnn2083	In 1986 , E1 officials thanked Mr. E2 for taking care of the mural -- and demanded she return it as soon as possible .	she	83	E1	10	FALSE	E2	35	TRUE	unk
bnn1891	Unknown to Mr. E1 , he had fouled her net on a special E2 project to catch catfish farmers and haulers inclined to cheat on their taxes .	her	34	E1	15	TRUE	E2	55	FALSE	unk
bnn2465	Mr. E1 became an even greater threat in 1976 , when U.S. intelligence services discovered that he had been buying recordings of electronically monitored conversations from three sergeants working for the U.S. Army 's 470th Military Intelligence Group . `` We caught him with her hands on our cookie jar , '' says former E2 .	her	275	E1	4	TRUE	E2	320	FALSE	unk
bnn1886	Mr. E1 , who pleaded guilty to five counts of fraud in federal court in Los Angeles , drove a leased Mercedes and lived in an expensive home on E2 , an island in Newport 's harbor , according to investigators . With the $ 3 million received from investors , he took frequent junkets with friends to exotic locales and leased an expensive BMW for his girlfriend , whom he met at the shop where he got her custom-tailored suits .	her	400	E1	4	TRUE	E2	144	FALSE	unk
bnn2211	In an interview in E1 , Mr. E2 , fresh from a Concorde flight from Paris where executives had worked through most of the night , outlined big plans for the new agency . She added that Eurocom and WCRS had agreed to provide a development fund of # 100 million for acquisitions .	She	169	E1	19	FALSE	E2	28	TRUE	unk
bnn153	Mr. E1 , meanwhile , insisted that she is n't unhappy with Mr. Bernstein or the performance of E2 , the largest trade publishing house in the U.S. .	she	35	E1	4	TRUE	E2	95	FALSE	unk
